order_id,order_date,customer_id,store_id,discount,payment_mode,order_status
12548,17-11-2022,2595,8,0.15,UPI,Returned
12549,01-04-2024,748,2,0.04,Cash,Completed
12550,17-02-2024,2871,8,0.16,UPI,Returned
12551,03-09-2024,1711,10,0.2,Cash,Completed
12552,13-11-2023,575,2,0.15,Cash,Completed
12553,02-06-2024,1361,7,0.14,UPI,Completed
12554,21-10-2024,46,1,0.05,Cash,Completed
12555,01-10-2023,716,10,0.15,Card,Returned
12556,26-05-2023,2177,4,0.06,Card,Completed
12557,05-02-2023,1277,4,0.06,UPI,Returned
12558,30-01-2023,1333,3,0.18,Card,Returned
12559,14-03-2022,2536,6,0.11,UPI,Completed
12560,21-01-2022,1216,3,0.17,Cash,Completed
12561,01-08-2023,1698,8,0.06,UPI,Completed
12562,01-07-2024,2753,8,0.16,UPI,Completed
12563,18-07-2023,107,9,0.07,UPI,Completed
12564,01-12-2022,2069,10,0.1,UPI,Returned
12565,28-11-2024,1538,1,0.1,Card,Returned
12566,04-11-2024,1384,1,0.04,Card,Completed
12567,06-10-2022,1466,4,0.12,Card,Completed
12568,31-03-2024,2186,6,0.16,UPI,Completed
12569,11-06-2023,2347,6,0,Cash,Returned
12570,14-06-2023,2557,4,0.09,Card,Completed
12571,29-11-2022,1442,2,0.04,UPI,Completed
12572,26-08-2024,2067,8,0.09,UPI,Returned
12573,03-06-2024,2030,2,0.11,Cash,Returned
12574,03-07-2024,2782,3,0.05,Cash,Completed
12575,20-06-2022,127,9,0.12,Card,Completed
12576,07-02-2022,2170,7,0.13,UPI,Completed
12577,15-07-2022,69,6,0.19,UPI,Returned
12578,09-05-2024,1338,8,0.04,Card,Completed
12579,11-07-2023,1804,7,0.13,Cash,Completed
12580,16-04-2024,1589,1,0.09,Cash,Completed
12581,04-12-2022,1030,10,0.09,UPI,Returned
12582,16-02-2022,1514,3,0.04,UPI,Returned
12583,28-03-2024,1480,2,0.06,UPI,Completed
12584,16-02-2024,382,1,0.13,UPI,Completed
12585,12-10-2022,2732,6,0.08,Card,Completed
12586,16-02-2023,1438,10,0.04,Cash,Completed
12587,15-05-2024,860,1,0.02,UPI,Completed
12588,11-10-2023,1227,7,0.06,UPI,Returned
12589,02-04-2023,929,7,0.08,Card,Completed
12590,02-09-2023,56,3,0.12,UPI,Completed
12591,21-07-2022,2391,4,0.11,Cash,Completed
12592,07-06-2022,911,10,0.17,UPI,Returned
12593,02-07-2023,1773,10,0.15,UPI,Completed
12594,28-05-2023,1615,7,0.1,Cash,Completed
12595,19-01-2024,1179,7,0.01,Card,Completed
12596,30-03-2022,2434,5,0.01,Cash,Completed
12597,16-04-2022,1644,3,0.03,Card,Completed
12598,04-02-2022,1663,4,0.03,Card,Returned
12599,26-09-2024,781,10,0.03,Cash,Completed
12600,05-11-2024,1944,10,0.19,UPI,Completed
12601,11-01-2022,2044,7,0.14,UPI,Completed
12602,20-11-2022,2857,2,0.19,Cash,Completed
12603,01-12-2024,2458,8,0.17,Cash,Returned
12604,27-04-2023,989,9,0.04,UPI,Completed
12605,27-01-2022,1376,4,0.02,UPI,Returned
12606,10-06-2024,2568,8,0.2,Card,Completed
12607,25-12-2024,2145,1,0.05,Card,Completed
12608,08-10-2022,1962,5,0.11,Card,Returned
12609,04-07-2022,1621,1,0.03,UPI,Completed
12610,02-12-2022,1971,10,0.19,Cash,Completed
12611,26-08-2023,2864,8,0.19,Cash,Completed
12612,07-11-2024,2931,8,0.2,UPI,Completed
12613,07-12-2022,999,10,0.07,UPI,Returned
12614,05-10-2022,2713,7,0.17,Cash,Completed
12615,10-12-2022,889,2,0.05,Card,Completed
12616,31-07-2023,1124,2,0.05,Card,Returned
12617,31-08-2024,973,4,0.03,Card,Completed
12618,19-10-2024,1758,4,0.03,UPI,Completed
12619,26-06-2024,830,3,0.17,Card,Completed
12620,16-04-2024,1925,1,0.14,Cash,Returned
12621,07-12-2023,313,6,0.14,Cash,Returned
12622,27-06-2022,2690,3,0.17,Card,Completed
12623,28-07-2022,1975,2,0.09,UPI,Completed
12624,07-02-2024,1655,4,0.17,Cash,Returned
12625,10-04-2022,1505,7,0.15,UPI,Completed
12626,27-02-2023,1119,4,0.02,Cash,Returned
12627,22-02-2023,1679,10,0.11,Cash,Completed
12628,11-11-2022,2837,10,0.09,UPI,Returned
12629,28-02-2023,2194,8,0.17,Cash,Completed
12630,10-12-2023,2203,10,0.1,Card,Completed
12631,28-06-2023,749,8,0.13,UPI,Completed
12632,20-05-2023,312,8,0.07,Cash,Completed
12633,28-05-2023,2943,10,0.01,Card,Completed
12634,27-09-2023,690,2,0.15,Cash,Returned
12635,16-12-2022,2659,6,0.09,UPI,Returned
12636,27-01-2024,2979,3,0.02,Cash,Completed
12637,08-04-2024,2959,5,0.04,Cash,Returned
12638,09-08-2024,1768,8,0.01,Cash,Returned
12639,15-11-2023,2273,6,0.01,Cash,Completed
12640,14-06-2023,2456,6,0.08,UPI,Returned
12641,19-11-2023,1338,9,0.02,UPI,Completed
12642,12-03-2022,1603,7,0.14,Cash,Returned
12643,12-10-2022,2311,5,0.11,UPI,Completed
12644,01-07-2024,519,1,0.03,UPI,Completed
12645,22-11-2022,129,3,0.14,Card,Completed
12646,20-06-2022,1071,7,0.17,Card,Returned
12647,30-08-2022,2078,1,0.07,UPI,Returned
12648,05-10-2024,2651,8,0.05,Cash,Returned
12649,11-10-2022,2362,2,0.04,Cash,Completed
12650,31-08-2023,574,10,0.18,UPI,Completed
12651,18-09-2023,288,3,0.18,Card,Completed
12652,22-02-2023,2163,5,0.2,UPI,Completed
12653,10-10-2023,917,1,0.2,Cash,Completed
12654,07-01-2024,1237,9,0,Card,Returned
12655,29-12-2023,2464,3,0.06,Cash,Returned
12656,19-06-2024,165,3,0.14,Cash,Returned
12657,06-04-2024,841,10,0.07,Cash,Completed
12658,24-06-2024,1255,1,0.07,UPI,Completed
12659,21-07-2022,765,8,0.11,Card,Completed
12660,21-11-2024,2460,2,0.15,UPI,Completed
12661,23-06-2022,2173,2,0.05,UPI,Returned
12662,25-12-2023,161,2,0.12,UPI,Returned
12663,21-01-2023,360,9,0.15,Card,Returned
12664,03-02-2023,800,10,0.2,UPI,Completed
12665,20-12-2022,2006,1,0.06,Card,Completed
12666,25-08-2024,475,8,0.14,Cash,Completed
12667,20-01-2022,630,6,0.14,UPI,Completed
12668,13-08-2024,2578,7,0.1,UPI,Completed
12669,28-07-2024,442,7,0.16,Cash,Completed
12670,10-01-2023,610,6,0.14,Cash,Completed
12671,11-12-2024,2112,1,0.17,UPI,Completed
12672,29-04-2024,351,8,0.18,UPI,Completed
12673,08-07-2024,1242,3,0.16,Card,Returned
12674,30-01-2022,229,8,0.08,Card,Completed
12675,08-07-2024,2594,9,0.1,Card,Returned
12676,23-10-2024,2147,2,0.14,Cash,Completed
12677,09-07-2022,38,6,0,UPI,Completed
12678,05-12-2023,2225,1,0.12,Card,Returned
12679,14-05-2023,2619,5,0.02,Card,Returned
12680,28-08-2023,405,1,0.08,Cash,Completed
12681,02-10-2024,2919,6,0.05,UPI,Completed
12682,06-04-2024,1396,1,0.14,UPI,Completed
12683,26-12-2023,2011,4,0.11,Cash,Completed
12684,21-07-2022,697,10,0.12,Card,Returned
12685,16-09-2023,2510,7,0.18,Cash,Completed
12686,06-01-2022,1118,2,0.19,UPI,Completed
12687,10-12-2023,1841,5,0.16,Card,Completed
12688,14-03-2023,1763,10,0.12,UPI,Returned
12689,29-04-2023,181,6,0.16,Cash,Returned
12690,26-05-2022,494,10,0.04,UPI,Completed
12691,05-06-2023,78,8,0.19,Cash,Returned
12692,09-01-2022,182,3,0.06,Cash,Completed
12693,09-11-2023,1997,6,0.01,Card,Completed
12694,02-02-2022,214,2,0.03,Cash,Returned
12695,05-04-2023,692,1,0.07,UPI,Completed
12696,22-04-2023,110,6,0.01,UPI,Returned
12697,09-05-2023,1372,8,0.11,UPI,Returned
12698,25-06-2023,2916,2,0.16,UPI,Completed
12699,15-04-2023,97,4,0.03,Card,Completed
12700,26-10-2022,1146,4,0.13,Cash,Returned
12701,26-06-2022,2744,3,0.09,UPI,Completed
12702,19-12-2023,1432,8,0.18,UPI,Completed
12703,28-01-2024,1335,5,0.03,Card,Returned
12704,02-01-2023,2077,7,0.02,Card,Completed
12705,10-03-2023,2082,3,0.1,Card,Returned
12706,14-01-2023,1236,9,0.18,Cash,Returned
12707,24-10-2024,2416,2,0.18,Card,Completed
12708,27-03-2022,2823,4,0.11,UPI,Returned
12709,16-09-2022,2744,7,0.07,Cash,Completed
12710,05-05-2023,446,3,0.04,Card,Completed
12711,28-06-2022,2152,5,0.07,UPI,Returned
12712,14-05-2023,1206,1,0.16,Card,Completed
12713,25-03-2024,1992,6,0.09,Card,Returned
12714,14-09-2024,331,3,0.01,Cash,Completed
12715,28-02-2023,2406,4,0.16,UPI,Completed
12716,11-01-2024,168,9,0.05,Card,Completed
12717,22-08-2022,2262,4,0.07,UPI,Returned
12718,03-09-2024,2757,3,0.15,Cash,Completed
12719,03-04-2024,30,10,0.02,UPI,Completed
12720,20-05-2022,676,3,0.07,Cash,Returned
12721,18-06-2024,2611,7,0.06,Card,Returned
12722,15-12-2022,2082,1,0.08,UPI,Completed
12723,23-02-2023,2993,8,0.13,Cash,Completed
12724,14-06-2024,2881,7,0.19,Cash,Returned
12725,13-12-2022,2595,7,0.03,Cash,Returned
12726,17-04-2022,2681,7,0.12,Cash,Completed
12727,24-10-2022,1062,1,0.18,Card,Completed
12728,04-10-2022,1927,9,0.02,Cash,Completed
12729,07-06-2024,2523,3,0.16,Cash,Completed
12730,09-12-2022,153,4,0.09,UPI,Completed
12731,08-10-2023,1832,5,0.1,UPI,Completed
12732,25-09-2023,2697,4,0.06,Card,Completed
12733,22-10-2024,2710,4,0.18,UPI,Completed
12734,23-01-2023,439,7,0.02,UPI,Returned
12735,01-08-2023,603,8,0.12,Card,Returned
12736,13-10-2023,2503,7,0.15,Cash,Completed
12737,25-12-2022,2910,9,0.03,Cash,Returned
12738,18-09-2024,1892,2,0.14,Cash,Returned
12739,03-03-2022,917,9,0.17,Card,Returned
12740,29-07-2022,799,1,0.1,UPI,Completed
12741,05-04-2023,1150,6,0.12,Cash,Completed
12742,23-04-2022,1981,10,0.18,Cash,Completed
12743,29-07-2022,582,10,0.18,UPI,Returned
12744,20-02-2022,1391,10,0.08,UPI,Completed
12745,22-01-2024,2026,9,0.11,Cash,Completed
12746,26-08-2023,2877,6,0.1,Card,Returned
12747,05-07-2023,1753,1,0.17,Cash,Completed
12748,08-03-2023,2210,9,0.15,Cash,Completed
12749,16-07-2024,2921,1,0.15,Card,Completed
12750,25-08-2023,606,3,0.11,UPI,Completed
12751,10-07-2023,2351,4,0.09,UPI,Returned
12752,07-09-2024,2279,6,0.07,Card,Returned
12753,07-09-2022,2965,7,0.19,UPI,Completed
12754,10-01-2023,511,6,0.07,Cash,Returned
12755,10-09-2023,2394,7,0.15,Card,Completed
12756,08-09-2023,2911,5,0.07,Cash,Completed
12757,30-04-2023,848,9,0.18,Cash,Completed
12758,18-10-2023,233,2,0.12,Card,Completed
12759,08-07-2024,88,9,0.12,Cash,Returned
12760,27-03-2023,2408,2,0.03,Card,Completed
12761,19-06-2022,2033,1,0.1,UPI,Completed
12762,04-03-2023,1611,4,0.06,Card,Completed
12763,10-06-2022,1223,1,0.01,Card,Completed
12764,03-12-2024,1598,9,0.04,Cash,Returned
12765,01-08-2022,2516,2,0.11,UPI,Completed
12766,18-12-2022,1259,3,0.01,Cash,Returned
12767,29-01-2022,2923,9,0.14,Card,Returned
12768,03-08-2024,2145,7,0.15,UPI,Completed
12769,26-05-2024,1922,3,0.15,Card,Completed
12770,18-11-2023,1301,10,0,Cash,Completed
12771,22-08-2022,362,10,0.06,Card,Completed
12772,26-01-2024,566,3,0.12,UPI,Completed
12773,11-04-2024,2646,9,0.18,Cash,Completed
12774,23-10-2022,1845,3,0.17,Cash,Returned
12775,30-04-2024,1898,1,0.02,UPI,Completed
12776,12-04-2022,680,6,0.16,UPI,Completed
12777,24-10-2024,1528,10,0.07,UPI,Returned
12778,14-12-2024,354,9,0.1,Cash,Returned
12779,04-08-2022,479,7,0.01,Card,Completed
12780,10-06-2023,1070,2,0.02,UPI,Completed
12781,29-09-2022,329,8,0.05,UPI,Completed
12782,16-12-2024,407,7,0.01,Card,Completed
12783,23-07-2022,1190,9,0.2,UPI,Completed
12784,16-09-2024,1381,6,0.02,Cash,Returned
12785,10-10-2024,1061,6,0.16,Card,Completed
12786,23-06-2024,101,2,0.12,UPI,Completed
12787,19-07-2024,25,2,0.17,Card,Completed
12788,28-01-2022,935,4,0.03,Cash,Completed
12789,25-06-2023,281,7,0.15,Cash,Returned
12790,22-09-2023,2312,3,0.18,UPI,Completed
12791,03-10-2023,1730,8,0.18,Card,Returned
12792,15-12-2024,1206,10,0.18,Card,Completed
12793,11-01-2024,2590,9,0.04,Cash,Returned
12794,29-12-2024,2507,5,0.02,UPI,Completed
12795,16-01-2024,2527,3,0.02,Card,Completed
12796,07-05-2024,1614,6,0.15,UPI,Returned
12797,28-05-2023,451,9,0.1,UPI,Completed
12798,04-07-2023,1235,9,0.17,Cash,Returned
12799,03-03-2022,1263,7,0.1,Card,Returned
12800,01-12-2024,87,10,0.02,UPI,Returned
12801,06-04-2024,2452,5,0.17,UPI,Completed
12802,11-10-2022,2909,4,0.14,UPI,Returned
12803,17-08-2024,2345,3,0.15,Cash,Completed
12804,15-09-2023,2642,10,0.04,Card,Completed
12805,14-12-2023,2898,2,0.17,Cash,Completed
12806,03-02-2023,2469,3,0.11,UPI,Returned
12807,24-04-2022,92,9,0.07,UPI,Completed
12808,25-02-2022,2744,5,0.01,Card,Completed
12809,01-02-2024,2982,10,0.19,Cash,Completed
12810,16-10-2022,1136,9,0.16,Card,Completed
12811,21-09-2022,1821,6,0.19,Cash,Completed
12812,06-04-2022,1479,10,0.02,Card,Completed
12813,10-03-2022,499,4,0.11,Card,Completed
12814,21-04-2024,909,10,0.07,UPI,Completed
12815,04-01-2023,2416,1,0.03,Cash,Completed
12816,10-08-2024,2717,1,0.06,Card,Completed
12817,17-06-2024,434,3,0.12,UPI,Completed
12818,30-01-2022,2642,6,0.17,UPI,Completed
12819,02-10-2022,2192,10,0.18,Card,Completed
12820,21-05-2022,612,4,0.15,Cash,Completed
12821,16-09-2022,1774,5,0.04,UPI,Returned
12822,16-09-2022,1740,7,0.06,Card,Returned
12823,27-07-2022,978,10,0.18,Card,Completed
12824,07-01-2024,446,8,0.01,Card,Completed
12825,08-11-2023,311,1,0.19,UPI,Returned
12826,24-07-2023,306,9,0.09,UPI,Completed
12827,22-07-2023,1059,9,0.14,Cash,Completed
12828,30-03-2024,2283,4,0.06,Card,Completed
12829,01-02-2024,2171,10,0.14,Card,Completed
12830,19-02-2023,712,1,0.18,Cash,Completed
12831,13-06-2022,1772,10,0.16,UPI,Completed
12832,08-11-2024,2350,3,0.08,Cash,Completed
12833,07-07-2024,1503,9,0.15,Cash,Returned
12834,27-11-2022,740,3,0.03,Cash,Completed
12835,02-06-2023,2872,7,0.13,Card,Returned
12836,21-02-2024,1980,5,0.17,UPI,Completed
12837,20-07-2022,2839,7,0.06,Cash,Completed
12838,18-04-2024,1017,7,0.04,UPI,Returned
12839,06-05-2023,2507,8,0,UPI,Completed
12840,12-01-2023,609,5,0.01,Card,Completed
12841,02-08-2023,2636,1,0.14,Card,Completed
12842,28-01-2023,147,9,0.09,UPI,Completed
12843,02-05-2022,2417,6,0.14,UPI,Completed
12844,13-04-2023,260,8,0.15,Card,Completed
12845,04-03-2023,2237,1,0.07,Card,Completed
12846,27-10-2024,2636,2,0.07,Cash,Completed
12847,18-02-2022,2504,9,0.19,UPI,Completed
12848,31-01-2022,463,1,0.01,UPI,Completed
12849,22-07-2022,2249,7,0.01,Card,Completed
12850,21-03-2024,2943,10,0.17,Card,Completed
12851,31-10-2023,1140,8,0.05,Card,Completed
12852,01-10-2022,180,9,0.18,UPI,Completed
12853,28-09-2023,519,8,0.14,Card,Completed
12854,27-12-2023,329,1,0.11,Card,Completed
12855,04-12-2022,1576,1,0.1,Cash,Returned
12856,16-05-2023,2673,8,0.04,UPI,Completed
12857,28-01-2022,2850,5,0.08,Card,Completed
12858,10-06-2023,1511,8,0.19,UPI,Completed
12859,27-09-2024,446,3,0.01,Card,Completed
12860,21-06-2024,475,6,0.19,Cash,Completed
12861,12-02-2023,706,2,0.02,UPI,Completed
12862,20-05-2024,225,6,0,Card,Completed
12863,17-09-2024,2469,9,0.16,UPI,Completed
12864,26-11-2022,932,4,0,Card,Completed
12865,12-01-2023,1304,6,0.11,UPI,Returned
12866,14-09-2022,2513,6,0.05,Cash,Returned
12867,01-11-2022,2653,5,0.15,UPI,Completed
12868,15-08-2024,1174,9,0.04,Card,Completed
12869,09-12-2023,1460,6,0.03,Cash,Completed
12870,24-01-2022,2912,3,0.2,UPI,Completed
12871,23-11-2024,1260,4,0.09,Card,Completed
12872,01-09-2023,1327,7,0.2,UPI,Completed
12873,24-12-2024,1571,1,0.16,Card,Completed
12874,04-09-2023,1708,3,0.12,Cash,Completed
12875,26-07-2022,2980,1,0.15,UPI,Completed
12876,10-05-2022,2943,2,0.15,UPI,Returned
12877,21-06-2022,959,5,0.19,UPI,Completed
12878,20-01-2022,1420,9,0.09,Card,Completed
12879,17-02-2023,1907,2,0.13,Card,Returned
12880,26-09-2023,2980,1,0.04,Cash,Completed
12881,01-02-2022,398,2,0.03,Card,Returned
12882,12-12-2024,2109,5,0.19,Cash,Returned
12883,25-06-2023,176,5,0,UPI,Returned
12884,01-07-2023,1162,10,0.11,UPI,Completed
12885,11-05-2023,2403,5,0.05,Card,Completed
12886,20-09-2023,816,2,0.09,Card,Returned
12887,23-07-2023,1238,6,0.16,Card,Completed
12888,26-12-2023,1903,7,0.06,Card,Completed
12889,23-09-2024,1155,10,0.19,Card,Completed
12890,17-04-2024,42,6,0.05,Card,Completed
12891,31-07-2022,1741,10,0.15,Card,Completed
12892,22-08-2023,2099,10,0.19,UPI,Completed
12893,15-03-2023,752,4,0.01,Cash,Completed
12894,15-01-2022,579,10,0.01,Card,Completed
12895,23-02-2023,1647,9,0.05,Cash,Returned
12896,12-05-2024,757,9,0.17,Cash,Completed
12897,24-07-2022,759,7,0.03,Card,Completed
12898,31-10-2022,654,10,0.04,UPI,Returned
12899,04-08-2024,288,6,0.12,Cash,Returned
12900,07-09-2023,1528,7,0.15,UPI,Returned
12901,05-11-2022,2389,7,0.01,UPI,Returned
12902,22-06-2024,133,6,0.07,Card,Completed
12903,01-07-2024,601,1,0.06,Card,Completed
12904,15-02-2022,429,3,0.1,Card,Returned
12905,04-03-2023,1421,2,0.04,UPI,Completed
12906,23-04-2022,1081,4,0.18,Cash,Completed
12907,11-12-2024,2628,5,0.04,UPI,Completed
12908,24-11-2023,611,5,0.18,Card,Completed
12909,18-10-2022,345,9,0.01,Card,Completed
12910,26-03-2023,169,1,0.19,Cash,Returned
12911,02-11-2023,2516,5,0.09,Cash,Returned
12912,27-08-2022,693,1,0.18,UPI,Completed
12913,03-05-2022,1528,7,0.18,Card,Completed
12914,06-01-2022,2852,7,0.19,Card,Returned
12915,07-10-2022,763,10,0.08,Card,Completed
12916,20-01-2022,2449,1,0.19,Cash,Returned
12917,09-12-2023,884,10,0.19,UPI,Completed
12918,10-01-2024,386,8,0.02,Card,Returned
12919,22-07-2023,255,1,0.19,Card,Completed
12920,17-11-2024,784,1,0.1,UPI,Completed
12921,10-01-2024,1187,4,0.06,UPI,Completed
12922,03-05-2024,1010,5,0.06,Cash,Completed
12923,14-08-2022,1998,8,0.18,Card,Returned
12924,06-10-2023,512,10,0.15,Card,Returned
12925,10-03-2022,146,3,0.02,Cash,Completed
12926,12-09-2022,1043,6,0.04,Card,Completed
12927,20-10-2024,2560,1,0.11,Card,Completed
12928,29-12-2024,1708,1,0.15,UPI,Completed
12929,11-02-2024,2576,4,0.01,UPI,Returned
12930,13-07-2022,1387,9,0.18,Cash,Returned
12931,10-03-2022,2599,6,0.1,UPI,Completed
12932,01-07-2024,2923,10,0,UPI,Completed
12933,15-11-2023,291,4,0.17,Cash,Completed
12934,27-07-2024,1248,7,0.11,Cash,Completed
12935,11-08-2024,1686,8,0.09,Cash,Returned
12936,26-07-2023,985,2,0.18,UPI,Completed
12937,10-06-2024,2232,1,0.03,Cash,Completed
12938,15-08-2023,2847,4,0.19,UPI,Completed
12939,23-12-2023,2099,6,0.1,UPI,Returned
12940,23-01-2023,2229,6,0.02,Card,Completed
12941,05-03-2023,2475,1,0.08,Cash,Completed
12942,16-02-2022,570,6,0.2,Cash,Completed
12943,11-04-2023,299,8,0.16,UPI,Completed
12944,21-11-2024,908,10,0.13,Cash,Completed
12945,21-08-2023,411,3,0.03,UPI,Returned
12946,28-10-2024,2569,3,0.03,Cash,Completed
12947,09-11-2022,2408,6,0.09,UPI,Completed
12948,26-12-2023,491,4,0.09,Cash,Completed
12949,23-10-2023,2378,6,0.19,Card,Returned
12950,26-03-2022,1591,7,0.14,Card,Completed
12951,23-11-2023,2393,4,0.14,Cash,Completed
12952,28-10-2024,368,4,0.05,Card,Completed
12953,12-04-2023,1842,7,0.07,Cash,Completed
12954,03-10-2023,1498,9,0.13,Cash,Completed
12955,16-05-2023,1052,7,0.17,Cash,Completed
12956,12-11-2022,2528,8,0.2,UPI,Completed
12957,18-03-2024,622,2,0.18,UPI,Completed
12958,26-05-2022,1617,7,0.11,Cash,Returned
12959,21-01-2023,2223,10,0.15,Card,Returned
12960,24-06-2023,881,8,0.14,Cash,Returned
12961,10-04-2023,502,9,0.08,Card,Returned
12962,14-03-2022,360,10,0.07,UPI,Returned
12963,23-09-2022,1047,2,0.18,Card,Returned
12964,04-01-2024,2420,4,0.19,Cash,Returned
12965,24-12-2023,1986,7,0.14,Card,Completed
12966,29-03-2022,930,2,0.12,UPI,Completed
12967,31-10-2022,517,10,0.15,Card,Completed
12968,23-09-2023,1644,4,0.02,Cash,Returned
12969,02-09-2023,498,8,0.16,Cash,Completed
12970,15-07-2023,417,7,0.11,UPI,Completed
12971,03-04-2024,2804,1,0.17,UPI,Completed
12972,14-07-2023,1040,5,0.17,UPI,Completed
12973,25-09-2024,658,6,0.15,Card,Completed
12974,30-03-2022,673,2,0.06,UPI,Returned
12975,16-08-2023,1106,3,0.12,Cash,Completed
12976,30-09-2023,485,6,0.17,UPI,Completed
12977,19-06-2024,715,9,0.05,Card,Completed
12978,25-05-2024,1071,9,0,Cash,Returned
12979,23-01-2024,841,7,0,UPI,Completed
12980,28-02-2023,2654,7,0.12,Card,Completed
12981,26-02-2024,91,2,0.03,Cash,Returned
12982,10-03-2022,370,2,0.08,UPI,Completed
12983,28-07-2022,2244,2,0.06,Cash,Completed
12984,07-10-2024,1093,8,0.03,Card,Completed
12985,24-03-2024,287,6,0.11,Card,Completed
12986,02-10-2023,919,7,0.12,Cash,Completed
12987,18-07-2022,2484,9,0.2,Cash,Completed
12988,05-07-2023,863,4,0.13,Card,Completed
12989,14-10-2024,2290,1,0,UPI,Returned
12990,05-02-2022,1804,1,0.16,Cash,Completed
12991,29-02-2024,1894,2,0.07,Cash,Completed
12992,26-03-2022,1936,10,0.16,Card,Completed
12993,02-03-2022,2317,10,0.13,Cash,Completed
12994,06-01-2024,1704,10,0.16,Cash,Returned
12995,06-09-2023,526,2,0.06,Card,Completed
12996,30-12-2024,2665,7,0.1,UPI,Completed
12997,19-10-2023,979,5,0.12,UPI,Returned
12998,14-04-2024,429,8,0.17,UPI,Completed
12999,15-04-2023,2313,5,0,UPI,Completed
13000,25-09-2022,1096,1,0.18,Cash,Completed
13001,03-01-2024,1615,8,0.04,UPI,Completed
13002,18-11-2024,2959,4,0.06,Card,Completed
13003,05-08-2022,1575,1,0.18,UPI,Completed
13004,20-10-2024,1691,9,0.15,UPI,Completed
13005,22-02-2023,431,2,0.04,UPI,Completed
13006,22-05-2023,2799,8,0.02,UPI,Completed
13007,19-07-2024,2620,2,0.03,Cash,Completed
13008,05-06-2024,370,3,0.17,UPI,Returned
13009,20-09-2023,1548,9,0,Cash,Completed
13010,04-09-2023,2272,5,0.04,Card,Completed
13011,07-09-2024,918,8,0.1,Cash,Returned
13012,13-02-2023,376,9,0.18,UPI,Completed
13013,17-10-2022,2178,4,0.11,Card,Completed
13014,23-12-2023,1492,6,0.06,UPI,Completed
13015,24-06-2022,2054,4,0.05,Cash,Returned
13016,24-08-2024,408,3,0.11,Cash,Completed
13017,06-06-2023,2888,2,0.1,Card,Completed
13018,23-07-2023,733,2,0.05,UPI,Returned
13019,05-03-2023,2084,4,0.1,Card,Completed
13020,02-06-2024,601,2,0.03,Card,Returned
13021,18-08-2023,599,5,0.06,UPI,Completed
13022,26-03-2023,1090,7,0.07,Card,Completed
13023,30-07-2023,761,10,0.1,Cash,Completed
13024,21-07-2024,537,2,0.08,Card,Completed
13025,05-11-2022,2666,7,0.15,Card,Completed
13026,03-08-2022,2618,7,0.13,Cash,Completed
13027,30-12-2022,485,8,0.06,Card,Completed
13028,13-10-2023,1252,2,0.08,UPI,Completed
13029,23-06-2023,1511,9,0.02,Cash,Returned
13030,09-07-2023,726,9,0.16,Cash,Completed
13031,14-02-2024,518,5,0.14,Cash,Completed
13032,06-04-2024,2579,4,0.16,Cash,Completed
13033,13-01-2024,567,3,0.05,UPI,Completed
13034,20-02-2022,688,1,0.09,Card,Completed
13035,03-11-2024,129,6,0.13,Card,Completed
13036,09-10-2024,2167,5,0.04,Cash,Completed
13037,23-02-2024,59,8,0.17,UPI,Returned
13038,30-09-2022,318,6,0.19,UPI,Completed
13039,13-10-2022,1727,8,0.01,Cash,Completed
13040,17-04-2022,2667,6,0.1,Card,Completed
13041,13-09-2022,828,2,0.02,Cash,Completed
13042,14-05-2023,2627,6,0.09,UPI,Completed
13043,13-03-2022,98,2,0.04,Card,Completed
13044,16-03-2022,674,6,0.03,UPI,Returned
13045,04-10-2022,1924,5,0.08,UPI,Completed
13046,31-03-2023,1978,9,0.09,Card,Completed
13047,18-06-2024,1094,4,0,Cash,Completed
13048,18-06-2024,2711,7,0.03,UPI,Completed
13049,17-04-2024,102,3,0.11,Card,Returned
13050,01-07-2024,2851,1,0.18,UPI,Completed
13051,18-10-2022,1159,1,0.2,Cash,Completed
13052,27-03-2024,677,8,0.14,UPI,Completed
13053,05-02-2022,1589,10,0.13,UPI,Completed
13054,21-10-2024,427,4,0.03,UPI,Completed
13055,10-11-2023,1843,1,0.01,Cash,Returned
13056,25-07-2022,1340,3,0.06,UPI,Completed
13057,01-09-2023,1544,10,0.07,Card,Returned
13058,31-08-2023,896,5,0.18,Card,Completed
13059,03-01-2023,878,2,0.03,Card,Returned
13060,22-01-2022,1923,7,0.14,Card,Completed
13061,22-08-2023,2063,4,0.2,Cash,Completed
13062,29-01-2022,882,5,0.11,UPI,Returned
13063,18-02-2023,2841,8,0.02,Cash,Returned
13064,07-01-2024,414,1,0.16,Card,Completed
13065,27-05-2023,143,8,0.14,UPI,Completed
13066,07-01-2022,2520,10,0.1,Card,Returned
13067,13-03-2022,2859,8,0.1,Card,Completed
13068,21-10-2024,1052,5,0.09,UPI,Completed
13069,27-09-2024,863,6,0.03,Cash,Completed
13070,18-02-2023,2818,4,0.12,Cash,Completed
13071,08-10-2023,928,7,0.07,Card,Completed
13072,07-12-2024,778,3,0.09,UPI,Completed
13073,09-02-2023,481,2,0.2,UPI,Completed
13074,30-08-2022,844,2,0.18,Cash,Returned
13075,19-07-2022,486,9,0.05,Card,Completed
13076,10-04-2023,921,6,0.11,UPI,Completed
13077,27-04-2023,149,4,0.02,Cash,Completed
13078,20-03-2022,1893,3,0.14,Card,Returned
13079,27-05-2023,804,8,0.04,Card,Completed
