order_id,product_id,quantity,unit_price
12219,261,2,551.92
12219,271,4,219.08
12219,149,2,212.64
12219,8,1,144.96
12220,74,3,55.99
12220,287,1,579.48
12220,102,4,426.17
12221,6,1,98.23
12222,122,1,158.87
12222,250,1,147.87
12222,241,2,553.2
12223,8,2,144.96
12223,235,2,155.01
12223,171,2,407.15
12223,234,1,407.72
12224,228,4,20.93
12225,14,1,348.02
12225,16,2,382.3
12225,206,1,454.11
12226,259,2,162.46
12227,98,2,299.13
12228,143,1,263.94
12228,258,4,123.31
12229,77,2,262.41
12229,299,2,394.29
12229,97,1,318.77
12230,279,2,579.53
12230,84,4,515.98
12230,260,3,247.17
12231,230,1,53.69
12231,285,3,517.27
12231,198,1,287.78
12231,30,3,242.57
12231,36,2,223.25
12232,143,2,263.94
12232,65,3,274.14
12232,61,3,585.44
12233,68,4,84.44
12233,54,3,100.08
12233,231,3,219.35
12234,15,3,481.89
12234,43,4,401.73
12234,37,3,71.47
12234,262,2,632.42
12234,265,4,612.57
12235,112,1,550.02
12235,263,1,34.43
12235,182,3,315.29
12235,201,3,178.47
12236,24,3,428.3
12236,10,1,230.49
12236,24,4,428.3
12237,6,4,98.23
12237,224,3,435.59
12237,148,4,126.82
12237,271,4,219.08
12237,299,3,394.29
12238,291,2,531.33
12238,36,4,223.25
12238,92,4,464.89
12238,295,2,269.63
12238,178,2,39.54
12239,126,1,350.3
12239,161,4,38.96
12239,33,4,446.14
12240,137,2,515.22
12240,237,4,371.76
12241,26,2,339.09
12241,111,2,314.21
12241,232,1,595.29
12241,36,1,223.25
12241,293,4,51.05
12242,100,2,121.82
12243,226,4,453.53
12243,296,2,481.65
12243,265,3,612.57
12244,171,4,407.15
12244,267,2,681.5
12244,29,1,90.14
12245,149,2,212.64
12245,6,4,98.23
12245,160,3,19.01
12245,289,3,585.07
12245,188,1,598.87
12246,105,2,387.85
12246,201,3,178.47
12246,137,1,515.22
12246,278,2,207.05
12246,277,3,216.74
12247,18,4,232.27
12247,11,4,483.52
12247,52,4,113.77
12247,93,3,620.85
12248,256,2,430.95
12248,279,1,579.53
12248,55,4,129.92
12249,100,1,121.82
12249,259,2,162.46
12249,142,4,18.76
12249,150,1,318
12249,100,1,121.82
12250,239,4,498.77
12251,263,1,34.43
12251,66,2,603.1
12251,233,2,200.72
12252,289,4,585.07
12252,164,2,29.17
12253,272,2,34.13
12253,259,1,162.46
12253,149,1,212.64
12254,22,1,95.21
12254,19,4,440.51
12254,130,1,236.15
12255,37,4,71.47
12255,230,1,53.69
12256,192,3,464.94
12256,134,3,596.81
12257,230,4,53.69
12257,141,2,524.33
12258,55,2,129.92
12258,135,1,696.07
12258,287,1,579.48
12259,272,2,34.13
12259,117,4,213.28
12260,57,4,479.19
12260,255,4,647.2
12260,18,4,232.27
12260,243,4,544.1
12260,191,2,181.77
12261,71,2,410.34
12261,40,1,345.07
12262,4,4,671.97
12262,121,1,127.77
12262,200,4,406.72
12262,30,1,242.57
12262,13,2,467.15
12263,298,1,72.03
12263,138,3,386.54
12263,167,1,532.87
12263,278,3,207.05
12264,219,1,560.73
12265,212,4,713.36
12265,38,3,140.05
12265,123,2,704.59
12265,79,2,531.28
12265,97,4,318.77
12266,149,2,212.64
12266,243,4,544.1
12266,199,1,583.52
12266,23,2,605.58
12267,179,1,37.89
12267,101,4,327.05
12268,9,2,113.08
12268,287,4,579.48
12268,39,4,434.02
12268,252,1,430.02
12269,162,4,243.23
12270,168,1,215.05
12270,85,2,162.09
12270,81,2,31.8
12270,39,1,434.02
12270,24,2,428.3
12271,216,4,40.13
12271,261,2,551.92
12271,115,3,473.54
12271,237,4,371.76
12272,236,1,143.42
12272,287,2,579.48
12272,111,2,314.21
12273,188,2,598.87
12273,261,3,551.92
12273,218,2,319.36
12273,27,3,656.41
12274,118,2,601.67
12275,37,1,71.47
12275,25,3,298.68
12275,166,2,38.78
12275,13,4,467.15
12276,213,4,253.87
12276,197,1,114.98
12276,224,3,435.59
12276,194,2,226.77
12276,15,2,481.89
12277,300,1,474.71
12277,221,2,350.93
12277,30,1,242.57
12277,94,2,309.53
12277,166,2,38.78
12278,4,1,671.97
12279,179,3,37.89
12279,290,3,232.42
12279,203,1,179.87
12279,149,1,212.64
12279,107,3,722.64
12280,156,4,548.55
12280,113,3,545.26
12281,91,3,337.8
12281,127,4,600
12281,141,2,524.33
12281,3,1,188.99
12281,286,2,585.44
12282,242,3,84.12
12282,55,2,129.92
12283,275,3,171.35
12283,75,2,627.76
12284,26,4,339.09
12284,5,3,474.27
12284,264,4,418.21
12284,127,3,600
12285,284,3,335.67
12286,25,1,298.68
12286,239,1,498.77
12286,142,2,18.76
12286,72,4,651.51
12286,36,4,223.25
12287,8,3,144.96
12288,201,4,178.47
12288,78,2,78.14
12288,52,3,113.77
12288,223,3,257.83
12289,53,4,644.02
12289,23,1,605.58
12289,43,2,401.73
12290,55,4,129.92
12290,225,4,520.3
12291,232,1,595.29
12291,108,2,280.3
12291,98,1,299.13
12291,150,2,318
12291,27,4,656.41
12292,67,3,435.6
12293,206,2,454.11
12293,230,3,53.69
12293,94,3,309.53
12294,5,3,474.27
12295,106,1,242.91
12295,101,2,327.05
12295,162,2,243.23
12296,130,1,236.15
12296,276,1,260.27
12297,28,1,469.9
12297,65,2,274.14
12297,125,1,391.47
12297,251,3,522.86
12297,162,4,243.23
12298,294,2,318.69
12298,105,3,387.85
12299,55,3,129.92
12299,197,2,114.98
12299,197,2,114.98
12299,95,2,158.13
12300,117,1,213.28
12300,293,1,51.05
12300,190,4,121.83
12300,85,3,162.09
12300,203,2,179.87
12301,271,3,219.08
12301,242,1,84.12
12301,270,2,590.29
12302,40,3,345.07
12302,158,2,408.61
12302,274,4,605.36
12303,95,1,158.13
12303,54,2,100.08
12303,185,3,482.5
12303,67,1,435.6
12304,95,1,158.13
12304,240,4,665.17
12304,186,3,478.46
12304,156,3,548.55
12304,243,3,544.1
12305,70,2,291.96
12305,294,2,318.69
12306,162,2,243.23
12306,136,1,394.83
12306,268,4,212.21
12306,179,4,37.89
12306,126,3,350.3
12307,215,2,578.24
12307,143,3,263.94
12307,190,3,121.83
12307,11,3,483.52
12308,230,3,53.69
12309,279,2,579.53
12309,200,1,406.72
12310,166,2,38.78
12310,34,1,495.44
12310,207,2,694.49
12310,48,1,334.13
12310,200,4,406.72
12311,165,1,349.8
12312,165,3,349.8
12313,269,1,458.25
12313,251,2,522.86
12313,83,2,413.62
12313,83,2,413.62
12314,56,2,544.96
12315,267,1,681.5
12315,42,3,413.89
12316,216,2,40.13
12317,86,1,356.65
12317,268,2,212.21
12317,197,1,114.98
12317,9,3,113.08
12317,154,4,154.75
12318,5,4,474.27
12318,96,1,169.06
12318,26,3,339.09
12318,168,2,215.05
12319,217,4,35.61
12319,202,3,81.46
12319,143,3,263.94
12320,294,2,318.69
12320,74,3,55.99
12320,62,4,372.92
12321,4,2,671.97
12321,23,3,605.58
12321,36,3,223.25
12321,169,1,300.77
12322,142,4,18.76
12322,234,4,407.72
12322,68,4,84.44
12322,148,3,126.82
12322,17,2,284.99
12323,283,4,692.75
12323,170,1,13.36
12323,177,3,224.25
12323,174,1,302.42
12323,88,4,561.7
12324,114,1,221.57
12324,25,3,298.68
12324,44,1,68.54
12325,140,4,131.71
12325,279,4,579.53
12325,296,1,481.65
12326,300,2,474.71
12326,56,3,544.96
12326,193,2,633.86
12327,272,4,34.13
12327,47,4,219.09
12327,143,1,263.94
12328,89,1,309.43
12328,14,1,348.02
12328,126,4,350.3
12328,240,3,665.17
12329,189,4,460.23
12329,173,4,468.22
12329,233,2,200.72
12330,231,3,219.35
12330,161,2,38.96
12330,240,2,665.17
12330,176,1,391.35
12330,259,4,162.46
12331,274,2,605.36
12331,24,1,428.3
12331,151,3,265.25
12331,116,3,99.96
12331,230,3,53.69
12332,103,3,433.91
12332,49,4,283.01
12332,133,4,265.9
12332,145,4,505
12332,82,4,396.44
12333,187,2,306.23
12333,108,2,280.3
12334,123,1,704.59
12335,48,4,334.13
12335,105,2,387.85
12336,124,4,197.94
12336,239,3,498.77
12336,218,1,319.36
12336,13,1,467.15
12336,20,4,268.09
12337,191,3,181.77
12337,282,3,555.45
12338,191,1,181.77
12338,125,3,391.47
12338,122,3,158.87
12339,55,4,129.92
12339,81,4,31.8
12339,146,1,78.07
12340,22,1,95.21
12340,28,1,469.9
12340,247,1,479.27
12341,13,4,467.15
12341,179,3,37.89
12341,184,2,603.65
12341,215,1,578.24
12341,242,2,84.12
12342,291,3,531.33
12342,209,1,174.3
12343,98,3,299.13
12343,8,4,144.96
12343,76,1,98.24
12343,127,2,600
12343,54,1,100.08
12344,76,4,98.24
12344,112,1,550.02
12344,235,3,155.01
12345,207,4,694.49
12346,195,2,113.15
12346,298,4,72.03
12347,203,3,179.87
12347,206,2,454.11
12347,177,3,224.25
12347,189,2,460.23
12348,194,2,226.77
12348,204,2,564.05
12348,280,2,37.22
12348,19,4,440.51
12348,42,4,413.89
12349,179,4,37.89
12349,25,3,298.68
12350,242,3,84.12
12350,63,2,28.83
12351,290,2,232.42
12351,140,3,131.71
12351,45,4,209.16
12352,79,2,531.28
12352,175,2,137.02
12353,146,2,78.07
12354,240,1,665.17
12354,227,3,258.57
12354,282,3,555.45
12354,33,2,446.14
12355,142,4,18.76
12355,53,4,644.02
12356,271,3,219.08
12356,185,4,482.5
12356,84,4,515.98
12356,246,1,62.45
12357,71,1,410.34
12357,219,4,560.73
12357,296,3,481.65
12357,198,2,287.78
12358,185,3,482.5
12358,62,2,372.92
12359,152,2,631.71
12360,104,2,253.15
12360,162,4,243.23
12360,28,4,469.9
12360,55,4,129.92
12361,45,2,209.16
12361,257,4,348.88
12361,152,4,631.71
12361,180,3,375.54
12362,94,1,309.53
12362,212,3,713.36
12362,173,2,468.22
12363,144,2,218.18
12363,118,4,601.67
12363,285,4,517.27
12364,259,3,162.46
12364,290,1,232.42
12364,274,3,605.36
12364,15,3,481.89
12365,98,1,299.13
12366,73,4,582.31
12366,239,1,498.77
12366,143,3,263.94
12367,204,3,564.05
12368,4,4,671.97
12368,102,1,426.17
12369,203,2,179.87
12370,248,3,387.6
12370,141,3,524.33
12371,280,1,37.22
12371,212,3,713.36
12371,40,3,345.07
12372,187,1,306.23
12372,202,4,81.46
12373,284,4,335.67
12373,300,3,474.71
12374,278,2,207.05
12374,276,1,260.27
12375,1,4,393.67
12375,141,1,524.33
12376,66,1,603.1
12377,193,1,633.86
12378,230,1,53.69
12378,95,4,158.13
12378,128,1,63.64
12379,266,4,112.44
12379,207,3,694.49
12379,85,3,162.09
12379,297,3,141.7
12380,110,4,486.34
12380,14,3,348.02
12381,95,1,158.13
12381,67,3,435.6
12381,262,1,632.42
12381,180,4,375.54
12382,176,1,391.35
12382,54,4,100.08
12382,137,4,515.22
12382,13,3,467.15
12382,86,1,356.65
12383,86,2,356.65
12384,94,3,309.53
12385,235,4,155.01
12385,71,1,410.34
12386,121,2,127.77
12386,294,4,318.69
12387,287,3,579.48
12387,160,2,19.01
12387,14,3,348.02
12387,167,3,532.87
12387,97,3,318.77
12388,68,2,84.44
12388,40,1,345.07
12388,44,3,68.54
12388,94,1,309.53
12388,224,1,435.59
12389,200,3,406.72
12389,152,1,631.71
12389,48,4,334.13
12389,91,3,337.8
12389,75,2,627.76
12390,26,4,339.09
12391,94,2,309.53
12391,225,1,520.3
12391,77,1,262.41
12391,204,3,564.05
12391,88,3,561.7
12392,94,4,309.53
12392,284,2,335.67
12392,61,2,585.44
12392,122,1,158.87
12392,108,4,280.3
12393,16,2,382.3
12393,300,3,474.71
12393,79,1,531.28
12394,273,1,479.89
12394,124,3,197.94
12394,219,1,560.73
12394,279,3,579.53
12395,203,2,179.87
12395,67,1,435.6
12396,48,2,334.13
12396,241,3,553.2
12397,102,4,426.17
12397,86,2,356.65
12397,24,1,428.3
12398,162,4,243.23
12398,27,4,656.41
12399,220,4,271.49
12399,184,2,603.65
12399,59,1,291.84
12399,9,3,113.08
12399,257,4,348.88
12400,240,2,665.17
12400,283,3,692.75
12400,241,3,553.2
12400,104,3,253.15
12401,116,3,99.96
12401,34,4,495.44
12401,28,4,469.9
12401,23,1,605.58
12402,75,3,627.76
12402,32,1,430.44
12402,189,4,460.23
12402,285,1,517.27
12402,163,1,696.66
12403,272,1,34.13
12404,210,1,557.22
12404,236,1,143.42
12404,291,2,531.33
12405,90,2,128.94
12405,128,3,63.64
12405,2,4,560.7
12405,160,1,19.01
12405,258,4,123.31
12406,25,4,298.68
12407,79,4,531.28
12407,90,4,128.94
12408,175,1,137.02
12408,87,4,660.42
12409,40,4,345.07
12410,224,3,435.59
12410,295,3,269.63
12410,265,1,612.57
12410,122,4,158.87
12411,219,1,560.73
12411,275,1,171.35
12411,140,3,131.71
12412,173,1,468.22
12412,66,3,603.1
12412,66,1,603.1
12412,36,1,223.25
12413,54,1,100.08
12413,44,2,68.54
12414,228,4,20.93
12414,61,1,585.44
12414,174,4,302.42
12414,243,1,544.1
12414,79,1,531.28
12415,21,4,394.83
12415,244,1,697.76
12416,124,1,197.94
12416,211,2,353.04
12416,252,2,430.02
12416,233,2,200.72
12417,99,4,379.05
12417,256,2,430.95
12418,242,1,84.12
12418,288,4,378.62
12418,65,3,274.14
12418,124,2,197.94
12418,269,4,458.25
12419,285,4,517.27
12419,7,1,392.66
12419,118,4,601.67
12419,41,1,473.85
12419,109,3,81.4
12420,220,2,271.49
12421,186,2,478.46
12421,122,3,158.87
12421,74,3,55.99
12422,139,1,346.76
12422,203,2,179.87
12422,24,2,428.3
12423,91,2,337.8
12423,104,3,253.15
12423,245,4,539.24
12424,54,2,100.08
12424,265,4,612.57
12424,118,4,601.67
12424,109,3,81.4
12425,75,4,627.76
12426,96,1,169.06
12426,175,1,137.02
12426,264,3,418.21
12426,200,2,406.72
12426,145,3,505
12427,142,4,18.76
12427,95,1,158.13
12427,139,1,346.76
12427,283,4,692.75
12427,20,4,268.09
12428,234,3,407.72
12429,299,4,394.29
12429,127,1,600
12430,225,2,520.3
12430,5,4,474.27
12431,95,1,158.13
12431,43,2,401.73
12431,35,1,416.31
12431,19,1,440.51
12431,272,3,34.13
12432,206,1,454.11
12432,276,1,260.27
12432,277,3,216.74
12432,170,3,13.36
12433,159,3,402.24
12433,176,2,391.35
12433,81,3,31.8
12433,36,4,223.25
12434,200,2,406.72
12434,47,2,219.09
12434,49,3,283.01
12435,215,3,578.24
12436,135,2,696.07
12436,263,4,34.43
12436,215,3,578.24
12436,29,2,90.14
12436,281,4,540.81
12437,161,2,38.96
12437,61,4,585.44
12437,12,4,244.69
12437,122,1,158.87
12438,239,1,498.77
12438,25,4,298.68
12438,293,2,51.05
12439,280,2,37.22
12439,200,1,406.72
12440,26,2,339.09
12440,291,3,531.33
12440,1,4,393.67
12441,261,3,551.92
12441,31,3,121.27
12441,68,3,84.44
12441,274,3,605.36
12441,237,2,371.76
12442,27,1,656.41
12442,254,1,104.82
12442,204,3,564.05
12442,110,4,486.34
12442,23,2,605.58
12443,191,2,181.77
12444,162,1,243.23
12444,90,3,128.94
12445,153,4,657.55
12445,203,2,179.87
12445,227,2,258.57
12446,176,1,391.35
12446,191,2,181.77
12447,169,1,300.77
12447,36,3,223.25
12447,41,1,473.85
12448,121,4,127.77
12448,279,4,579.53
12449,43,2,401.73
12449,218,3,319.36
12449,34,2,495.44
12449,213,4,253.87
12449,29,4,90.14
12450,31,1,121.27
12450,90,3,128.94
12450,124,1,197.94
12450,122,3,158.87
12450,282,2,555.45
12451,185,4,482.5
12451,215,2,578.24
12451,68,1,84.44
12452,148,2,126.82
12452,77,4,262.41
12453,249,3,31.48
12453,148,4,126.82
12453,74,2,55.99
12454,100,4,121.82
12454,239,3,498.77
12454,218,3,319.36
12454,189,1,460.23
12455,99,2,379.05
12456,283,3,692.75
12456,192,3,464.94
12456,291,4,531.33
12456,40,1,345.07
12456,128,4,63.64
12457,44,3,68.54
12457,150,2,318
12457,243,3,544.1
12457,200,2,406.72
12457,7,3,392.66
12458,105,4,387.85
12459,120,1,237.52
12459,208,3,611.49
12459,63,1,28.83
12459,111,2,314.21
12459,35,3,416.31
12460,35,3,416.31
12460,173,1,468.22
12460,182,1,315.29
12460,50,3,558.26
12461,228,4,20.93
12461,172,3,554.29
12461,190,4,121.83
12461,46,2,397.16
12461,120,4,237.52
12462,43,1,401.73
12462,130,1,236.15
12462,283,1,692.75
12462,275,3,171.35
12463,102,4,426.17
12463,250,2,147.87
12464,29,2,90.14
12465,59,1,291.84
12466,14,2,348.02
12466,239,1,498.77
12466,239,3,498.77
12466,184,2,603.65
12467,166,1,38.78
12467,204,1,564.05
12467,47,2,219.09
12467,145,4,505
12468,300,4,474.71
12468,293,4,51.05
12468,68,2,84.44
12468,3,3,188.99
12468,3,4,188.99
12469,54,3,100.08
12469,267,4,681.5
12469,139,3,346.76
12470,202,3,81.46
12470,150,1,318
12470,133,1,265.9
12471,251,3,522.86
12471,190,1,121.83
12471,176,4,391.35
12471,277,1,216.74
12471,33,2,446.14
12472,112,3,550.02
12472,85,3,162.09
12472,162,4,243.23
12472,152,4,631.71
12472,109,1,81.4
12473,173,2,468.22
12473,191,3,181.77
12473,2,4,560.7
12473,38,4,140.05
12474,143,3,263.94
12474,118,1,601.67
12474,217,1,35.61
12475,36,3,223.25
12475,19,2,440.51
12476,125,3,391.47
12476,21,1,394.83
12476,184,4,603.65
12477,64,2,233.25
12477,139,2,346.76
12477,129,3,402.23
12477,231,3,219.35
12477,163,2,696.66
12478,221,1,350.93
12478,210,4,557.22
12478,251,2,522.86
12479,46,2,397.16
12479,66,1,603.1
12479,45,1,209.16
12479,194,2,226.77
12480,280,3,37.22
12481,283,2,692.75
12481,12,3,244.69
12481,4,4,671.97
12481,250,4,147.87
12482,99,1,379.05
12482,146,1,78.07
12482,113,2,545.26
12482,140,3,131.71
12482,287,3,579.48
12483,299,3,394.29
12483,184,1,603.65
12483,289,3,585.07
12483,188,4,598.87
12484,2,3,560.7
12484,11,4,483.52
12484,299,2,394.29
12484,104,4,253.15
12485,260,2,247.17
12485,53,2,644.02
12485,7,4,392.66
12486,81,1,31.8
12486,150,1,318
12486,40,2,345.07
12486,35,2,416.31
12486,3,2,188.99
12487,87,2,660.42
12488,124,3,197.94
12488,111,4,314.21
12488,182,2,315.29
12488,87,2,660.42
12489,27,3,656.41
12490,109,1,81.4
12490,136,1,394.83
12490,7,4,392.66
12490,9,3,113.08
12491,259,3,162.46
12492,291,1,531.33
12492,42,3,413.89
12492,144,3,218.18
12492,16,4,382.3
12492,199,3,583.52
12493,269,4,458.25
12493,12,1,244.69
12493,70,3,291.96
12493,19,3,440.51
12493,95,2,158.13
12494,66,3,603.1
12494,40,1,345.07
12494,12,1,244.69
12495,240,3,665.17
12495,28,2,469.9
12495,167,1,532.87
12495,242,3,84.12
12495,142,3,18.76
12496,16,2,382.3
12496,201,3,178.47
12497,88,3,561.7
12497,114,1,221.57
12497,252,4,430.02
12498,259,4,162.46
12498,29,4,90.14
12499,74,1,55.99
12499,139,1,346.76
12499,66,1,603.1
12499,131,2,199.41
12500,17,2,284.99
12500,60,2,125.96
12500,236,4,143.42
12500,1,1,393.67
12501,214,1,424.2
12502,193,4,633.86
12502,145,1,505
12503,4,2,671.97
12503,129,3,402.23
12503,103,4,433.91
12503,129,3,402.23
12503,237,1,371.76
12504,289,2,585.07
12504,195,1,113.15
12504,255,2,647.2
12505,239,2,498.77
12505,11,3,483.52
12505,129,2,402.23
12505,27,4,656.41
12506,298,2,72.03
12506,95,4,158.13
12506,281,3,540.81
12507,23,1,605.58
12507,271,1,219.08
12507,75,2,627.76
12508,209,2,174.3
12509,146,2,78.07
12509,32,3,430.44
12510,35,2,416.31
12510,62,4,372.92
12510,110,3,486.34
12511,283,4,692.75
12511,36,2,223.25
12511,35,4,416.31
12511,62,3,372.92
12512,57,3,479.19
12513,7,3,392.66
12514,199,1,583.52
12515,274,2,605.36
12516,14,4,348.02
12517,222,4,511.34
12517,25,1,298.68
12517,267,2,681.5
12517,61,4,585.44
12517,201,3,178.47
12518,33,1,446.14
12518,68,4,84.44
12518,159,1,402.24
12518,58,4,89.79
12519,131,1,199.41
12519,258,3,123.31
12520,11,4,483.52
12520,130,1,236.15
12520,84,4,515.98
12520,110,3,486.34
12520,26,4,339.09
12521,299,4,394.29
12521,150,4,318
12521,147,2,588.14
12522,87,2,660.42
12522,127,3,600
12523,142,2,18.76
12523,112,4,550.02
12524,94,2,309.53
12524,98,3,299.13
12524,125,3,391.47
12524,81,3,31.8
12524,17,4,284.99
12525,201,3,178.47
12525,158,2,408.61
12525,189,4,460.23
12526,13,1,467.15
12526,176,4,391.35
12526,128,1,63.64
12526,251,1,522.86
12527,187,1,306.23
12528,40,2,345.07
12528,272,2,34.13
12529,111,3,314.21
12529,126,4,350.3
12529,155,4,83.23
12529,32,4,430.44
12529,299,2,394.29
12530,47,3,219.09
12530,100,4,121.82
12530,139,1,346.76
12530,23,3,605.58
12530,264,3,418.21
12531,288,2,378.62
12532,256,3,430.95
12532,227,1,258.57
12532,43,1,401.73
12532,75,3,627.76
12532,178,4,39.54
12533,118,2,601.67
12534,153,3,657.55
12534,142,4,18.76
12534,285,4,517.27
12534,57,3,479.19
12534,106,3,242.91
12535,76,4,98.24
12535,63,3,28.83
12535,131,2,199.41
12535,250,3,147.87
12536,59,4,291.84
12536,97,4,318.77
12536,131,2,199.41
12536,146,1,78.07
12537,280,3,37.22
12537,100,2,121.82
12537,270,3,590.29
12537,210,2,557.22
12537,142,4,18.76
12538,53,4,644.02
12538,238,2,273.76
12538,300,1,474.71
12538,209,4,174.3
12538,164,1,29.17
12539,30,3,242.57
12540,279,4,579.53
12540,3,4,188.99
12541,289,3,585.07
12541,185,3,482.5
12541,111,1,314.21
12541,277,2,216.74
12541,123,1,704.59
12542,214,2,424.2
12542,61,2,585.44
12542,231,2,219.35
12543,284,2,335.67
12543,292,3,42.88
12543,258,3,123.31
12544,31,4,121.27
12544,283,1,692.75
12544,286,3,585.44
12544,53,4,644.02
12545,68,4,84.44
12545,113,4,545.26
12545,84,2,515.98
12546,110,1,486.34
12546,264,4,418.21
12546,51,3,225.36
12546,167,2,532.87
12547,238,1,273.76
12547,66,1,603.1
12547,277,1,216.74
12548,96,1,169.06
12549,85,3,162.09
12550,27,2,656.41
12550,270,2,590.29
12551,246,3,62.45
12551,281,2,540.81
12551,94,4,309.53
12551,40,3,345.07
12552,237,2,371.76
12552,283,4,692.75
12552,26,2,339.09
12552,118,4,601.67
12552,111,4,314.21
12553,148,3,126.82
12554,135,2,696.07
12554,53,2,644.02
12554,37,3,71.47
12555,40,4,345.07
12555,251,3,522.86
12555,136,2,394.83
12555,230,1,53.69
12555,247,1,479.27
12556,161,2,38.96
12556,144,2,218.18
12556,251,3,522.86
12556,282,4,555.45
12557,207,4,694.49
12557,222,2,511.34
12557,104,2,253.15
12558,50,2,558.26
12558,51,4,225.36
12558,92,3,464.89
12559,20,4,268.09
12559,245,3,539.24
12559,13,1,467.15
12559,60,3,125.96
12559,253,3,102.34
12560,249,3,31.48
12560,147,3,588.14
12560,83,4,413.62
12561,152,1,631.71
12561,155,2,83.23
12562,54,1,100.08
12562,163,4,696.66
12562,120,2,237.52
12563,235,1,155.01
12563,187,4,306.23
12563,241,2,553.2
12564,159,2,402.24
12564,135,4,696.07
12564,28,2,469.9
12564,37,3,71.47
12564,118,3,601.67
12565,164,1,29.17
12565,102,1,426.17
12566,140,1,131.71
12566,154,1,154.75
12566,17,3,284.99
12566,231,4,219.35
12566,63,1,28.83
12567,151,3,265.25
12567,280,3,37.22
12567,96,1,169.06
12568,22,2,95.21
12569,89,2,309.43
12569,163,4,696.66
12570,145,2,505
12571,198,1,287.78
12571,180,3,375.54
12571,244,2,697.76
12571,58,4,89.79
12571,38,1,140.05
12572,194,4,226.77
12572,131,1,199.41
12573,185,2,482.5
12573,90,3,128.94
12574,14,4,348.02
12575,233,4,200.72
12575,259,4,162.46
12575,74,2,55.99
12575,167,4,532.87
12575,174,4,302.42
12576,107,4,722.64
12577,82,2,396.44
12577,248,1,387.6
12577,13,2,467.15
12577,280,1,37.22
12578,162,1,243.23
12578,171,2,407.15
12579,124,1,197.94
12580,134,4,596.81
12580,16,4,382.3
12580,56,3,544.96
12581,31,1,121.27
12582,262,2,632.42
12582,61,3,585.44
12582,211,3,353.04
12582,297,2,141.7
12583,10,4,230.49
12583,124,4,197.94
12583,253,4,102.34
12583,265,3,612.57
12583,244,4,697.76
12584,11,4,483.52
12584,296,1,481.65
12585,86,1,356.65
12585,96,1,169.06
12586,156,4,548.55
12586,143,4,263.94
12587,7,3,392.66
12587,243,3,544.1
12587,27,3,656.41
12588,62,1,372.92
12588,283,3,692.75
12588,240,1,665.17
12588,251,2,522.86
12589,284,1,335.67
12589,238,3,273.76
12589,229,3,399.27
12589,26,1,339.09
12589,163,1,696.66
12590,191,3,181.77
12590,138,4,386.54
12590,106,3,242.91
12590,245,4,539.24
12591,19,3,440.51
12591,237,2,371.76
12591,227,3,258.57
12592,78,4,78.14
12592,287,4,579.48
12592,17,3,284.99
12592,154,4,154.75
12593,47,4,219.09
12593,153,4,657.55
12594,45,1,209.16
12594,174,3,302.42
12595,271,3,219.08
12596,1,1,393.67
12597,258,3,123.31
12597,158,4,408.61
12597,48,1,334.13
12597,97,1,318.77
12597,125,4,391.47
12598,190,1,121.83
12599,18,2,232.27
12599,168,4,215.05
12599,97,3,318.77
12600,175,1,137.02
12600,265,4,612.57
12600,107,1,722.64
12600,114,1,221.57
12601,53,1,644.02
12601,275,4,171.35
12601,190,4,121.83
12601,233,2,200.72
12602,159,4,402.24
12602,72,4,651.51
12602,172,3,554.29
12602,214,3,424.2
12603,86,4,356.65
12604,287,4,579.48
12604,193,1,633.86
12604,192,4,464.94
12604,201,2,178.47
12604,235,3,155.01
12605,133,2,265.9
12605,226,4,453.53
12605,176,2,391.35
12606,19,4,440.51
12607,34,2,495.44
12608,105,3,387.85
12608,98,2,299.13
12608,121,3,127.77
12609,25,3,298.68
12610,219,4,560.73
12610,64,4,233.25
12611,280,2,37.22
12611,265,3,612.57
12612,55,3,129.92
12612,192,3,464.94
12612,212,2,713.36
12613,34,4,495.44
12613,231,4,219.35
12614,44,3,68.54
12614,158,4,408.61
12614,10,2,230.49
12614,294,2,318.69
12614,63,1,28.83
12615,21,2,394.83
12616,89,1,309.43
12616,268,4,212.21
12616,34,4,495.44
12617,171,2,407.15
12617,205,1,84
12617,176,4,391.35
12617,254,2,104.82
12618,241,4,553.2
12618,19,3,440.51
12618,295,1,269.63
12619,17,3,284.99
12619,143,3,263.94
12620,194,2,226.77
12620,64,1,233.25
12620,207,2,694.49
12620,86,1,356.65
12620,62,1,372.92
12621,85,3,162.09
12621,113,2,545.26
12622,37,2,71.47
12623,22,3,95.21
12623,285,3,517.27
12624,36,4,223.25
12624,75,2,627.76
12624,95,3,158.13
12625,115,1,473.54
12625,240,3,665.17
12626,5,2,474.27
12627,289,2,585.07
12627,4,2,671.97
12627,220,2,271.49
12627,51,2,225.36
12628,103,4,433.91
12628,48,1,334.13
12628,7,1,392.66
12628,209,3,174.3
12629,131,1,199.41
12629,178,2,39.54
12629,229,3,399.27
12629,59,4,291.84
12629,215,2,578.24
12630,251,4,522.86
12630,75,3,627.76
12631,65,1,274.14
12632,62,4,372.92
12632,133,2,265.9
12633,86,3,356.65
12633,195,1,113.15
12634,256,3,430.95
12634,150,4,318
12634,207,4,694.49
12634,35,3,416.31
12634,235,1,155.01
12635,219,3,560.73
12635,92,4,464.89
12635,136,4,394.83
12635,154,3,154.75
12635,153,1,657.55
12636,300,1,474.71
12636,142,4,18.76
12636,28,1,469.9
12637,168,2,215.05
12637,257,4,348.88
